ensembl_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000240344,PPIL3,7.141060900744236,0.742842433701448,0.2845345476919678,2.6107284325474476,0.009034960865121977,0.7539677999100275
ENSG00000198874,TYW1,20.84709371761208,0.3956981750905621,0.1519545072795516,2.604056846846891,0.009212747483709694,0.7539677999100275
ENSG00000141543,EIF4A3,21.153256925174578,-0.48322698105580764,0.1855885466163523,-2.6037543257167264,0.00922088266190401,0.7539677999100275
ENSG00000143379,SETDB1,14.137386093722743,-0.49758855959837933,0.19119466795506346,-2.6025232027669714,0.009254055297212052,0.7539677999100275
ENSG00000108256,NUFIP2,96.11702170703902,0.2367759141977952,0.09110270163295235,2.5989999193630067,0.009349579523996898,0.7539677999100275
ENSG00000115523,GNLY,248.68787013189427,0.48392576015830596,0.18626529754783613,2.5980457257961613,0.009375600812380112,0.7539677999100275
ENSG00000182307,C8orf33,15.792407661689769,0.4170971824145108,0.1607173656363777,2.5952216225233014,0.00945299436707393,0.7539677999100275
ENSG00000126860,EVI2A,38.883121036220864,0.5743342113432888,0.22142092760470464,2.59385694729194,0.009490596613546357,0.7539677999100275
ENSG00000109475,RPL34,112.37812991393892,0.6743903981406902,0.26032553796032853,2.590565656464568,0.009581834171108836,0.7539677999100275
ENSG00000111669,TPI1,67.86663785148619,-0.28071575645286795,0.10845962519106617,-2.588205112809025,0.009647751335634691,0.7539677999100275
ENSG00000099308,MAST3,25.5990290447751,-0.4335974038271615,0.16784522314174807,-2.5833169137079426,0.00978553895813057,0.7539677999100275
ENSG00000129003,VPS13C,135.05831817153484,0.24055828124966977,0.09314757413662689,2.5825501466825536,0.009807310832776032,0.7539677999100275
ENSG00000132535,DLG4,16.155665139043432,-0.4658667960324959,0.18042582086224737,-2.582040607082391,0.009821802757448634,0.7539677999100275
ENSG00000183691,NOG,4.5842510675519526,-0.9923780664324031,0.38523399668631253,-2.576039692676642,0.009993917302935449,0.7555108108407168
ENSG00000225973,PIGBOS1,9.146669557628595,0.5843710809712439,0.22688942910369433,2.5755764967973507,0.010007313422192307,0.7555108108407168
ENSG00000196821,ILRUN,58.03828241291667,-0.31173239370769845,0.12141874902516585,-2.5674156274092996,0.010245972053106922,0.7612400313248031
ENSG00000188921,HACD4,28.512122021137923,0.3519762649488698,0.13764379210475944,2.557153210956175,0.010553272511000718,0.7612400313248031
ENSG00000166225,FRS2,8.585774809398568,0.5338822703402092,0.2088345938608549,2.5564838682614592,0.010573597363669812,0.7612400313248031
